9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01	9.987962e-01
9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01	9.939925e-01
9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01	9.844314e-01
9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01	9.702050e-01
9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01	9.514502e-01
9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01	9.283477e-01
9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01	9.011200e-01
8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01	8.700293e-01
8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01	8.353750e-01
7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01	7.974909e-01
7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01	7.567417e-01
7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01	7.135200e-01
6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01	6.682420e-01
6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01	6.213437e-01
5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01	5.732769e-01
5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01	5.245043e-01
4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01	4.754957e-01
4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01	4.267231e-01
3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01	3.786563e-01
3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01	3.317580e-01
2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01	2.864800e-01
2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01	2.432583e-01
2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01	2.025091e-01
1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01	1.646250e-01
1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01	1.299707e-01
9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02	9.887998e-02
7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02	7.165228e-02
4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02	4.854980e-02
2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02	2.979503e-02
1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02	1.556860e-02
6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03	6.007498e-03
1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03	1.203818e-03
