0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	8.787621e-04	1.946390e-03	2.151635e-03	2.235985e-03	2.286384e-03	2.316620e-03	2.336463e-03	2.348391e-03	2.355567e-03	2.359919e-03	2.362785e-03	2.364743e-03	2.365956e-03	2.366302e-03	2.365525e-03	2.363288e-03	2.359228e-03	2.353015e-03	2.344455e-03	2.333619e-03	2.320916e-03	2.306981e-03	2.292315e-03	2.276741e-03	2.258793e-03	2.235093e-03	2.199623e-03	2.141197e-03	2.029462e-03	1.730147e-03	7.196076e-04	0.000000e+00
0.000000e+00	5.038425e-04	3.915835e-03	6.358867e-03	7.328841e-03	7.948835e-03	8.329013e-03	8.579694e-03	8.730843e-03	8.822730e-03	8.879206e-03	8.916493e-03	8.940981e-03	8.953901e-03	8.952887e-03	8.933946e-03	8.892140e-03	8.822391e-03	8.720398e-03	8.584178e-03	8.415749e-03	8.221764e-03	8.011403e-03	7.790801e-03	7.555213e-03	7.280700e-03	6.916755e-03	6.379735e-03	5.536485e-03	4.164649e-03	2.044114e-03	2.134486e-04	0.000000e+00
0.000000e+00	3.404779e-04	4.195516e-03	9.490158e-03	1.275267e-02	1.483072e-02	1.619366e-02	1.706813e-02	1.760250e-02	1.792828e-02	1.813029e-02	1.825944e-02	1.833370e-02	1.835289e-02	1.830510e-02	1.817345e-02	1.793889e-02	1.758354e-02	1.709445e-02	1.646927e-02	1.572155e-02	1.488163e-02	1.398775e-02	1.306646e-02	1.210856e-02	1.105033e-02	9.770508e-03	8.112440e-03	5.933476e-03	3.287346e-03	1.006754e-03	7.488799e-05	0.000000e+00
0.000000e+00	2.690437e-04	3.675010e-03	1.076198e-02	1.693165e-02	2.119897e-02	2.412744e-02	2.600810e-02	2.717305e-02	2.788678e-02	2.833211e-02	2.860526e-02	2.873863e-02	2.872487e-02	2.853540e-02	2.813292e-02	2.747846e-02	2.653784e-02	2.528949e-02	2.373543e-02	2.191215e-02	1.989365e-02	1.777712e-02	1.564931e-02	1.354642e-02	1.142724e-02	9.182754e-03	6.720118e-03	4.135750e-03	1.880401e-03	4.843222e-04	3.331854e-05	0.000000e+00
0.000000e+00	2.118093e-04	3.028869e-03	1.074497e-02	1.934407e-02	2.604070e-02	3.080183e-02	3.395249e-02	3.595198e-02	3.722031e-02	3.804445e-02	3.857068e-02	3.884402e-02	3.884642e-02	3.852931e-02	3.783214e-02	3.669383e-02	3.506110e-02	3.290023e-02	3.021400e-02	2.706168e-02	2.357043e-02	1.992332e-02	1.631838e-02	1.291681e-02	9.806055e-03	6.997647e-03	4.506255e-03	2.444008e-03	9.824716e-04	2.268591e-04	1.496324e-05	0.000000e+00
0.000000e+00	1.698879e-04	2.504792e-03	1.004885e-02	2.019300e-02	2.906646e-02	3.565424e-02	4.019061e-02	4.321521e-02	4.527390e-02	4.673530e-02	4.778082e-02	4.845463e-02	4.871860e-02	4.849666e-02	4.769950e-02	4.623850e-02	4.403509e-02	4.103585e-02	3.723705e-02	3.271745e-02	2.766406e-02	2.236819e-02	1.717970e-02	1.244164e-02	8.428234e-03	5.275508e-03	2.962717e-03	1.401783e-03	4.962274e-04	1.040295e-04	6.594350e-06	0.000000e+00
0.000000e+00	1.392390e-04	2.095335e-03	9.019273e-03	1.988693e-02	3.047726e-02	3.876715e-02	4.472546e-02	4.896456e-02	5.211552e-02	5.457852e-02	5.652332e-02	5.795906e-02	5.880677e-02	5.895346e-02	5.827959e-02	5.667132e-02	5.402852e-02	5.028126e-02	4.542142e-02	3.954924e-02	3.291687e-02	2.593522e-02	1.912075e-02	1.300690e-02	8.045918e-03	4.466860e-03	2.177857e-03	8.876365e-04	2.736978e-04	5.167865e-05	3.123453e-06	0.000000e+00
0.000000e+00	1.150860e-04	1.755577e-03	7.876128e-03	1.882684e-02	3.065385e-02	4.049592e-02	4.789596e-02	5.350415e-02	5.801654e-02	6.180462e-02	6.496373e-02	6.742946e-02	6.907012e-02	6.974231e-02	6.931117e-02	6.765427e-02	6.466444e-02	6.026485e-02	5.444528e-02	4.732213e-02	3.920318e-02	3.060987e-02	2.221391e-02	1.471531e-02	8.713535e-03	4.526832e-03	2.022909e-03	7.469000e-04	2.093891e-04	3.672593e-05	2.144188e-06	0.000000e+00
0.000000e+00	9.559651e-05	1.472426e-03	6.790341e-03	1.737104e-02	2.998128e-02	4.120026e-02	5.004105e-02	5.709454e-02	6.310402e-02	6.837573e-02	7.288878e-02	7.648793e-02	7.899421e-02	8.025033e-02	8.012406e-02	7.850033e-02	7.527738e-02	7.037878e-02	6.379055e-02	5.563141e-02	4.624079e-02	3.622363e-02	2.637804e-02	1.753129e-02	1.038786e-02	5.361579e-03	2.363327e-03	8.599383e-04	2.391510e-04	4.203430e-05	2.467559e-06	0.000000e+00
0.000000e+00	8.013220e-05	1.243443e-03	5.852749e-03	1.578345e-02	2.876588e-02	4.114040e-02	5.136636e-02	5.984513e-02	6.733067e-02	7.406551e-02	7.990893e-02	8.461738e-02	8.797494e-02	8.982115e-02	9.003532e-02	8.851812e-02	8.518254e-02	7.996131e-02	7.283871e-02	6.392235e-02	5.355205e-02	4.237715e-02	3.128700e-02	2.120116e-02	1.288736e-02	6.842874e-03	3.100881e-03	1.161757e-03	3.338636e-04	6.066377e-05	3.632691e-06	0.000000e+00
0.000000e+00	6.769540e-05	1.057109e-03	5.058775e-03	1.418867e-02	2.718503e-02	4.045301e-02	5.194187e-02	6.173988e-02	7.056153e-02	7.861276e-02	8.565672e-02	9.137544e-02	9.552306e-02	9.793691e-02	9.850763e-02	9.715319e-02	9.380755e-02	8.842344e-02	8.099239e-02	7.160488e-02	6.057121e-02	4.854101e-02	3.645856e-02	2.531539e-02	1.591732e-02	8.808278e-03	4.164556e-03	1.625149e-03	4.854651e-04	9.121873e-05	5.562540e-06	0.000000e+00
0.000000e+00	5.693209e-05	8.947260e-04	4.349223e-03	1.259073e-02	2.528459e-02	3.915657e-02	5.173304e-02	6.269511e-02	7.265035e-02	8.180149e-02	8.986290e-02	9.645988e-02	1.013161e-01	1.042616e-01	1.051923e-01	1.040388e-01	1.007568e-01	9.532748e-02	8.776346e-02	7.814413e-02	6.673337e-02	5.414358e-02	4.133858e-02	2.936935e-02	1.907637e-02	1.101218e-02	5.450665e-03	2.219379e-03	6.879805e-04	1.331282e-04	8.241117e-06	0.000000e+00
0.000000e+00	4.671694e-05	7.398981e-04	3.661252e-03	1.093079e-02	2.301575e-02	3.717693e-02	5.063430e-02	6.258637e-02	7.345810e-02	8.347805e-02	9.236030e-02	9.969180e-02	1.051666e-01	1.086009e-01	1.098862e-01	1.089585e-01	1.057906e-01	1.003943e-01	9.281416e-02	8.313192e-02	7.156553e-02	5.867114e-02	4.540482e-02	3.286244e-02	2.192407e-02	1.313298e-02	6.789059e-03	2.881149e-03	9.246247e-04	1.836249e-04	1.151224e-05	0.000000e+00
