0.000000e+00	-3.031932e+02	-6.715495e+02	-7.423637e+02	-7.714665e+02	-7.888553e+02	-7.992873e+02	-8.061336e+02	-8.102491e+02	-8.127250e+02	-8.142263e+02	-8.152152e+02	-8.158909e+02	-8.163094e+02	-8.164288e+02	-8.161606e+02	-8.153888e+02	-8.139881e+02	-8.118443e+02	-8.088908e+02	-8.051522e+02	-8.007696e+02	-7.959617e+02	-7.909014e+02	-7.855280e+02	-7.793355e+02	-7.711585e+02	-7.589207e+02	-7.387622e+02	-7.002112e+02	-5.969406e+02	-2.482812e+02	0.000000e+00
-3.031932e+02	1.319334e+02	1.250567e+02	6.524180e+01	4.622058e+01	3.401706e+01	2.648006e+01	2.151237e+01	1.851286e+01	1.668150e+01	1.554935e+01	1.480147e+01	1.431918e+01	1.408561e+01	1.415493e+01	1.461303e+01	1.556387e+01	1.711237e+01	1.934467e+01	2.229574e+01	2.591551e+01	3.005868e+01	3.453328e+01	3.922009e+01	4.423686e+01	5.010856e+01	5.791057e+01	6.938346e+01	8.717639e+01	1.150278e+02	1.525716e+02	1.098565e+02	-2.482812e+02
-1.738373e+02	-5.910395e+01	5.429111e+01	4.392797e+01	2.795617e+01	2.251363e+01	1.858767e+01	1.635859e+01	1.495037e+01	1.409855e+01	1.356363e+01	1.325207e+01	1.314105e+01	1.325648e+01	1.364835e+01	1.437507e+01	1.549331e+01	1.704678e+01	1.905312e+01	2.148896e+01	2.428079e+01	2.731220e+01	3.045515e+01	3.361890e+01	3.678941e+01	4.001660e+01	4.330045e+01	4.634268e+01	4.812255e+01	4.538276e+01	2.165293e+01	-4.061396e+01	-7.364467e+01
-1.174727e+02	-8.268542e+01	1.341694e+01	3.039584e+01	1.944914e+01	1.544318e+01	1.351682e+01	1.247105e+01	1.181771e+01	1.143894e+01	1.121151e+01	1.112256e+01	1.116019e+01	1.133976e+01	1.167170e+01	1.216581e+01	1.282269e+01	1.363520e+01	1.458726e+01	1.565571e+01	1.680966e+01	1.800557e+01	1.917396e+01	2.019932e+01	2.089753e+01	2.099734e+01	2.013018e+01	1.778674e+01	1.298224e+01	3.004067e+00	-1.036385e+01	-2.110914e+01	-2.583808e+01
-9.282629e+01	-7.530293e+01	-1.272899e+01	1.969334e+01	1.640325e+01	1.201516e+01	1.052809e+01	9.577614e+00	9.011879e+00	8.619882e+00	8.340061e+00	8.123932e+00	7.951239e+00	7.809433e+00	7.687995e+00	7.577455e+00	7.468183e+00	7.354083e+00	7.234624e+00	7.117081e+00	7.013748e+00	6.932524e+00	6.858924e+00	6.732294e+00	6.424834e+00	5.737424e+00	4.422973e+00	2.242200e+00	-7.925774e-01	-3.615485e+00	-6.726211e+00	-1.024696e+01	-1.149567e+01
-7.307908e+01	-6.318512e+01	-2.720029e+01	1.008572e+01	1.423774e+01	1.044500e+01	8.417761e+00	7.202547e+00	6.394411e+00	5.807111e+00	5.332648e+00	4.904139e+00	4.493997e+00	4.086708e+00	3.677131e+00	3.262188e+00	2.841677e+00	2.416826e+00	1.990788e+00	1.567530e+00	1.151342e+00	7.457075e-01	3.510766e-01	-4.227834e-02	-4.593774e-01	-9.267376e-01	-1.454871e+00	-1.939262e+00	-2.229192e+00	-2.778261e+00	-3.870884e+00	-4.856520e+00	-5.162665e+00
-5.861523e+01	-5.284509e+01	-3.251000e+01	1.622288e+00	1.178869e+01	9.636827e+00	7.044810e+00	5.423735e+00	4.365424e+00	3.644853e+00	3.098612e+00	2.647649e+00	2.259368e+00	1.918665e+00	1.617457e+00	1.346774e+00	1.096632e+00	8.538951e-01	6.028730e-01	3.255737e-01	5.794025e-03	-3.646593e-01	-7.796841e-01	-1.219931e+00	-1.648096e+00	-1.973849e+00	-2.085401e+00	-2.009051e+00	-1.917676e+00	-1.966703e+00	-2.138190e+00	-2.254907e+00	-2.275208e+00
-4.804065e+01	-4.452981e+01	-3.244329e+01	-5.407642e+00	8.836240e+00	9.005881e+00	6.320898e+00	4.314153e+00	3.106790e+00	2.406615e+00	1.976921e+00	1.701824e+00	1.524236e+00	1.408511e+00	1.328639e+00	1.262584e+00	1.190544e+00	1.092355e+00	9.466849e-01	7.309971e-01	4.257169e-01	2.274097e-02	-4.655295e-01	-1.008495e+00	-1.553717e+00	-1.976349e+00	-2.112839e+00	-1.978086e+00	-1.727270e+00	-1.483766e+00	-1.285327e+00	-1.136733e+00	-1.077668e+00
-3.970731e+01	-3.748827e+01	-2.993420e+01	-1.061949e+01	5.490179e+00	8.202509e+00	5.986119e+00	3.742734e+00	2.455377e+00	1.868737e+00	1.629187e+00	1.551800e+00	1.547042e+00	1.567100e+00	1.586341e+00	1.589359e+00	1.564371e+00	1.498221e+00	1.373210e+00	1.165498e+00	8.490400e-01	4.084232e-01	-1.447308e-01	-7.753826e-01	-1.434762e+00	-1.995538e+00	-2.225097e+00	-2.069661e+00	-1.722248e+00	-1.347604e+00	-1.029637e+00	-8.156237e-01	-7.397980e-01
-3.298298e+01	-3.154796e+01	-2.670266e+01	-1.379931e+01	2.085257e+00	7.093127e+00	5.777063e+00	3.513266e+00	2.171629e+00	1.695145e+00	1.611089e+00	1.655694e+00	1.725907e+00	1.784324e+00	1.822192e+00	1.838340e+00	1.830916e+00	1.792240e+00	1.705038e+00	1.539227e+00	1.255091e+00	8.213645e-01	2.440381e-01	-4.356648e-01	-1.179492e+00	-1.900205e+00	-2.336358e+00	-2.289692e+00	-1.938646e+00	-1.519433e+00	-1.163055e+00	-9.312312e-01	-8.513674e-01
-2.764744e+01	-2.670993e+01	-2.356986e+01	-1.517362e+01	-1.022237e+00	5.717477e+00	5.531055e+00	3.466169e+00	2.091601e+00	1.671960e+00	1.677733e+00	1.776153e+00	1.860708e+00	1.913356e+00	1.942400e+00	1.956524e+00	1.959829e+00	1.948618e+00	1.907814e+00	1.804113e+00	1.583925e+00	1.193746e+00	6.270526e-01	-6.387735e-02	-8.384887e-01	-1.674084e+00	-2.370495e+00	-2.580991e+00	-2.340250e+00	-1.939134e+00	-1.574385e+00	-1.335309e+00	-1.253364e+00
-2.335645e+01	-2.275602e+01	-2.074932e+01	-1.529637e+01	-3.625280e+00	4.170352e+00	5.179871e+00	3.503799e+00	2.121860e+00	1.699020e+00	1.742524e+00	1.855211e+00	1.927727e+00	1.960713e+00	1.972967e+00	1.978505e+00	1.984459e+00	1.991436e+00	1.990997e+00	1.954259e+00	1.818543e+00	1.502703e+00	9.748445e-01	2.955469e-01	-4.671525e-01	-1.332736e+00	-2.240715e+00	-2.814875e+00	-2.833149e+00	-2.544160e+00	-2.219280e+00	-1.996052e+00	-1.919205e+00
-1.964286e+01	-1.930196e+01	-1.814093e+01	-1.470271e+01	-5.680858e+00	2.525922e+00	4.695177e+00	3.560350e+00	2.225765e+00	1.752690e+00	1.783834e+00	1.891049e+00	1.949767e+00	1.965418e+00	1.963319e+00	1.960184e+00	1.962803e+00	1.974118e+00	1.994396e+00	2.008020e+00	1.954558e+00	1.727360e+00	1.257492e+00	5.997481e-01	-1.376580e-01	-9.615140e-01	-1.952024e+00	-2.875558e+00	-3.293379e+00	-3.252946e+00	-3.056504e+00	-2.898669e+00	-2.843374e+00
-1.611840e+01	-1.600352e+01	-1.555952e+01	-1.369045e+01	-7.232860e+00	8.083932e-01	4.047348e+00	3.599499e+00	2.378278e+00	1.817686e+00	1.806586e+00	1.905836e+00	1.954861e+00	1.959321e+00	1.949931e+00	1.942780e+00	1.941754e+00	1.948994e+00	1.971287e+00	2.010403e+00	2.019597e+00	1.875421e+00	1.469272e+00	8.362279e-01	1.154302e-01	-6.451329e-01	-1.593051e+00	-2.729511e+00	-3.597507e+00	-3.948579e+00	-4.000523e+00	-3.981138e+00	-3.971984e+00
-1.259249e+01	-1.267758e+01	-1.286083e+01	-1.232587e+01	-8.315846e+00	-9.790011e-01	3.185390e+00	3.550248e+00	2.572411e+00	1.929527e+00	1.826379e+00	1.897086e+00	1.944881e+00	1.951947e+00	1.943920e+00	1.936944e+00	1.934036e+00	1.935471e+00	1.950555e+00	1.996299e+00	2.044208e+00	1.962351e+00	1.608936e+00	9.973307e-01	2.823684e-01	-4.275286e-01	-1.266535e+00	-2.438333e+00	-3.670807e+00	-4.494585e+00	-4.909486e+00	-5.107042e+00	-5.170804e+00
-9.080402e+00	-9.323802e+00	-1.000393e+01	-1.056349e+01	-8.874282e+00	-2.840673e+00	2.030979e+00	3.351390e+00	2.764214e+00	2.073351e+00	1.861069e+00	1.894709e+00	1.941308e+00	1.951747e+00	1.945438e+00	1.938779e+00	1.934667e+00	1.931900e+00	1.940049e+00	1.986396e+00	2.055844e+00	2.009533e+00	1.683560e+00	1.079769e+00	3.617523e-01	-3.172091e-01	-1.035391e+00	-2.103810e+00	-3.517403e+00	-4.775909e+00	-5.608552e+00	-6.075309e+00	-6.230421e+00
