9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01	9.996989e-01
9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01	9.984951e-01
9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01	9.960903e-01
9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01	9.924904e-01
9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01	9.877042e-01
9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01	9.817429e-01
9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01	9.746211e-01
9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01	9.663559e-01
9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01	9.569672e-01
9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01	9.464777e-01
9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01	9.349124e-01
