0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	4.239982e-03	7.540115e-03	8.278638e-03	8.764436e-03	8.865716e-03	8.928791e-03	8.922957e-03	8.875819e-03	8.733068e-03	8.494945e-03	8.161108e-03	7.761955e-03	7.135936e-03	5.731850e-03	2.407978e-03	0.000000e+00
0.000000e+00	3.770746e-03	1.712899e-02	2.398404e-02	2.701880e-02	2.773338e-02	2.807371e-02	2.759203e-02	2.654287e-02	2.439446e-02	2.134589e-02	1.753437e-02	1.357747e-02	9.090178e-03	3.465262e-03	1.917078e-04	0.000000e+00
0.000000e+00	2.193750e-03	2.001312e-02	3.507553e-02	4.143918e-02	4.418372e-02	4.527023e-02	4.473865e-02	4.226451e-02	3.716291e-02	2.953603e-02	2.014724e-02	1.098574e-02	3.040962e-03	1.723705e-04	-1.919811e-05	0.000000e+00
0.000000e+00	1.500798e-03	1.921505e-02	3.950315e-02	5.039112e-02	5.710266e-02	6.147273e-02	6.287132e-02	6.035832e-02	5.319521e-02	4.138307e-02	2.673563e-02	1.326321e-02	4.328072e-03	7.195476e-04	4.184030e-05	0.000000e+00
0.000000e+00	1.197033e-03	1.703252e-02	4.023920e-02	5.642698e-02	6.804651e-02	7.672817e-02	8.076625e-02	7.876533e-02	7.021137e-02	5.509898e-02	3.586722e-02	1.788022e-02	5.630110e-03	9.066309e-04	4.829370e-05	0.000000e+00
0.000000e+00	9.460772e-04	1.409319e-02	3.851806e-02	5.907449e-02	7.507787e-02	8.773328e-02	9.419858e-02	9.305919e-02	8.423047e-02	6.762052e-02	4.576074e-02	2.473912e-02	9.355750e-03	1.823183e-03	1.117694e-04	0.000000e+00
0.000000e+00	6.751001e-04	1.051984e-02	3.449869e-02	5.826408e-02	7.752541e-02	9.252152e-02	1.005000e-01	1.001567e-01	9.166821e-02	7.477542e-02	5.185151e-02	2.940940e-02	1.241024e-02	2.862504e-03	1.898908e-04	0.000000e+00
0.000000e+00	3.586405e-04	6.025617e-03	2.745118e-02	5.254290e-02	7.365602e-02	8.993077e-02	9.904819e-02	9.951895e-02	9.163846e-02	7.504752e-02	5.233290e-02	3.022021e-02	1.350666e-02	3.546777e-03	2.510972e-04	0.000000e+00
0.000000e+00	5.716267e-05	1.726285e-03	1.772396e-02	4.212707e-02	6.443676e-02	8.110633e-02	9.048999e-02	9.125298e-02	8.357170e-02	6.715441e-02	4.550787e-02	2.550030e-02	1.130192e-02	3.138465e-03	2.315468e-04	0.000000e+00
0.000000e+00	-5.018599e-05	-1.005561e-04	7.210725e-03	2.662208e-02	4.842990e-02	6.561646e-02	7.523534e-02	7.584558e-02	6.790462e-02	5.193936e-02	3.274730e-02	1.672816e-02	6.712774e-03	1.777322e-03	1.311748e-04	0.000000e+00
0.000000e+00	-5.466726e-05	-6.045960e-04	-2.504115e-04	1.109484e-02	2.866802e-02	4.420267e-02	5.313379e-02	5.355968e-02	4.597438e-02	3.197130e-02	1.718303e-02	6.675225e-03	1.608538e-03	2.073529e-04	8.826260e-06	0.000000e+00
0.000000e+00	-7.083598e-05	-8.927968e-04	-2.384365e-03	1.456050e-03	1.265833e-02	2.410027e-02	3.069411e-02	3.070942e-02	2.431878e-02	1.420751e-02	5.579305e-03	1.056425e-03	-2.582214e-04	-1.906934e-04	-1.760886e-05	0.000000e+00
0.000000e+00	-5.156814e-05	-6.467521e-04	-1.882712e-03	-1.662342e-03	3.862610e-03	1.033746e-02	1.381142e-02	1.314335e-02	8.801008e-03	3.765107e-03	7.548871e-04	-3.507556e-04	-4.367336e-04	-1.608808e-04	-1.292471e-05	0.000000e+00
0.000000e+00	-1.341300e-05	-1.925835e-04	-6.438434e-04	-8.845325e-04	7.632922e-04	2.895901e-03	3.761587e-03	3.072333e-03	1.629741e-03	5.017867e-04	-3.750972e-05	-1.960778e-04	-1.573878e-04	-5.008494e-05	-3.431852e-06	0.000000e+00
0.000000e+00	6.795885e-07	-1.228868e-05	-4.976595e-05	-7.872038e-05	5.035600e-05	2.178979e-04	2.714097e-04	2.051022e-04	9.664044e-05	2.268632e-05	-8.879721e-06	-1.684155e-05	-1.259953e-05	-3.499176e-06	1.508596e-07	0.000000e+00
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
